sro,serial,vcode,village_hi,note
khajni,739,1739,सांउडीह बुजुर्ग,agri: vcode handwritten overwrite; read as 1739
khajni,740,1740,साउखोर खुर्द,agri: vcode handwritten overwrite; read as 1740
khajni,741,1741,साउखोर बुजुर्ग,agri: vcode handwritten overwrite; read as 1741
khajni,742,1742,सोपाई,agri: vcode handwritten overwrite; read as 1742; link_c=112 as printed
khajni,743,1743,सोनाग,agri: vcode handwritten overwrite; read as 1743; link_c=104 as printed
khajni,744,1744,सियर,agri: vcode handwritten overwrite; read as 1744
khajni,745,1745,सिहपुर,agri: vcode handwritten overwrite; read as 1745
khajni,746,1746,शिवापार उर्फ सियरही,agri: vcode handwritten overwrite; read as 1746
khajni,747,1747,सिसई,agri: vcode handwritten overwrite; read as 1747
khajni,748,1748,सिसवा,agri: vcode handwritten overwrite; read as 1748; dist_a=9200 as printed (likely 920?)
khajni,749,1749,समुदा,agri: vcode handwritten overwrite; read as 1749
khajni,750,1750,सहिजना,agri: vcode handwritten overwrite; read as 1750
khajni,751,1751,सुरैना,agri: vcode handwritten overwrite; read as 1751
khajni,752,1752,सुरसा,agri: vcode handwritten overwrite; read as 1752
khajni,753,1753,सुरसी,agri: vcode handwritten overwrite; read as 1753
khajni,754,1754,सेमरी,agri: vcode handwritten overwrite; read as 1754
khajni,755,1755,सोनवरसा,agri: vcode handwritten overwrite; read as 1755; dist_a=9200 as printed (likely 920?)
khajni,756,1756,हुडरा तप्पा हवेली,agri: vcode handwritten overwrite; read as 1756
khajni,757,1757,हरदीचक,agri: vcode handwritten overwrite; read as 1757
khajni,758,1758,हरदीजोत उर्फ बनकट,agri: vcode handwritten overwrite; read as 1758
khajni,759,1759,हरनही,agri: vcode handwritten overwrite; read as 1759; dist_a=9200 as printed (likely 920?)
khajni,760,1760,हरीहरभैसा,agri: vcode handwritten overwrite; read as 1760
khajni,761,1761,हरीहरपुर,agri: vcode handwritten overwrite; read as 1761
khajni,762,1762,हुडरा तप्पा भदार,agri: vcode handwritten overwrite; read as 1762
khajni,763,1763,हुडरी,agri: vcode handwritten overwrite; read as 1763
khajni,764,1764,हेमचउरा,agri: vcode handwritten overwrite; read as 1764
khajni,765,1765,हराडाड खुर्द,agri: vcode handwritten overwrite; read as 1765
khajni,766,1766,हराडाड बुजुर्ग,agri: vcode handwritten overwrite; read as 1766
khajni,767,1767,हरेया उर्फ मथुरा,agri: vcode handwritten overwrite; read as 1767; other_b/c/d=95/73/42 with other_a=150 as printed
khajni,768,1768,हरदत्तपुर,agri: vcode handwritten overwrite; read as 1768; dist_a=9200 as printed (likely 920?)
khajni,769,1769,हरपुर,agri: vcode handwritten overwrite; read as 1769; other=310/87/66/38 as printed
khajni,770,1770,हरलीलां,agri: vcode handwritten overwrite; read as 1770
khajni,771,1771,हरिजनपुर,agri: vcode handwritten overwrite; read as 1771
khajni,772,1772,हाटा खुर्द,agri: vcode handwritten overwrite; read as 1772
khajni,773,1773,हाटा बुजुर्ग,agri: vcode handwritten overwrite; read as 1773
khajni,774,1774,हरपुर उर्फ दुबरिया,agri: vcode handwritten overwrite; read as 1774
khajni,775,1775,गायघाट,agri: vcode handwritten overwrite; read as 1775
khajni,776,1776,जिगिनियॉ उर्फ शाहपुर एह0,agri: vcode handwritten overwrite; read as 1776
khajni,777,1777,बेलाव खुर्द एहतमाली,agri: vcode handwritten overwrite; read as 1777
khajni,778,1778,रसूलपुर मिश्र,comm: name printed श्रसूलपुर (likely रसूलपुर) | agri: vcode handwritten overwrite; read as 1778; name first letter partly covered by handwriting
khajni,779,1779,मझदीप,comm: serial printed 789 (sequence expects 779); vcode 1779
campier,2,0002,अब्दुल हमीद नगर,agri: link_a 860 (neighbours 830) - verified at 350dpi as printed
campier,10,1007,अमवा उर्फ आमघाट,agri: name reading uncertain (अमया/अमवा)
campier,17,1014,करमहवा,agri: link_a 420 > dist_b; as printed (verified)
campier,25,1022,करीमनगर,agri: other_d 42 (similar rows 43) - verified
campier,37,1034,खाझा,comm: name partly cut off in scan (top half of row missing); best reading
campier,38,1035,खडखडिया,agri: other_a 190 - verified
campier,42,1039,गौरैया,agri: other_a 120 with other_b 55 - verified as printed
campier,50,1047,गेरुई खुर्द,agri: link_c 56 (similar rows 57) - verified
campier,55,1052,घरभरिया,agri: other_a 120 with other_b 50 (similar rows 230) - verified as printed
campier,66,1063,जंगल अगही,agri: other_a 230 (similar rows 120) - verified as printed
campier,67,1064,जंगल झझवा,agri: dist_a 6600 as printed (likely misprint of 660); dist_d 147 vs 195 in row 68 - verified
campier,68,1065,जंगल बिहुली,agri: dist_a 6600 as printed (likely misprint of 660) - verified
campier,69,1066,जसवल,agri: dist_a 3500 as printed (likely misprint of 350) - verified
campier,73,1070,जनकपुर,"agri: dist_b 87/dist_c 86, link_b=link_c 65, other_b=other_c 40 - verified as printed"
campier,77,1074,ठाकुरनगर,"agri: link_b=link_c 81, other_a 251, other_b=other_c 50 - verified as printed"
campier,103,1100,नयनसर,agri: link_a 330 link_b 88 - verified
campier,109,1106,पोवा,basic: rate 1100 below 1200 rural floor; verified at 350dpi | road: r2to5 equals r5to9 (2800/2800) as printed; verified at 350dpi | agri: dist_c=dist_d 81 - verified
campier,112,1109,पचमा,agri: dist_a 310 with dist_b 108 and link_a 300 (similar rows have 350/280) - verified as printed
campier,125,1122,बैजनाथपुर,agri: dist_d 87 (similar rows 86) - verified
campier,132,0004,बापू नगर,basic: ward printed 2 here; index p11 says वार्ड नं0 4
campier,133,0005,बुद्ध नगर,basic: ward printed 4 here; index p11 says वार्ड नं0 8
campier,139,1133,बिहारी,agri: name first letter unclear (बि/वि)
campier,147,1141,बूढेली,agri: name reading uncertain (बूढेली/बूवेली)
campier,152,1146,भमौर,road: name first letter भ/म unclear (read भमौर)
campier,156,1150,भौराबारी,"road: name first letter भ/म unclear (read भौराबारी) | agri: dist_a 700 unusually high vs dist_b 107 (confirmed at 350dpi, as printed)"
campier,160,1154,मुहम्मदपुर उर्फ जंगल बब्बन,"agri: dist_a 700 unusually high (confirmed at 350dpi, as printed); name last word uncertain"
campier,164,1158,मझगांवा,agri: other_a 120 low relative to row pattern (as printed)
campier,168,1162,मोहनाग,agri: name reading uncertain
campier,170,1164,मडहा,comm: row partly cut by scan fold (lower half of figures missing); values read from partial glyphs
campier,177,1171,मखनहा,agri: name reading uncertain
campier,180,1174,मेझुका,agri: name reading uncertain
campier,181,1175,राजपुर,"agri: dist_a 750 high; dist_b=dist_c 98 and link_b=link_c 74 (confirmed 350dpi, as printed)"
campier,188,1182,रायपुर,agri: other_d 44 (confirmed 350dpi; similar rows print 45)
campier,189,1183,रमवापुर तप्पा--सुम्हाखोर,comm: row partly cut by scan fold; name read from partial glyphs
campier,192,1186,रमगढवा गैर आबाद,agri: name reading uncertain
campier,201,1195,लक्ष्मीपुर तप्पा--पचवारा,road: serial last digit hand-corrected on scan | no row in comm table
campier,202,1196,लक्ष्मीपुर तप्पा--मराछीचन्दौर,road: serial last digit hand-corrected on scan | comm: serial jumps 200->202 as printed (no 201; V-codes continuous) | agri: name reading uncertain
campier,203,0007,लोहिया नगर,basic: ward printed 8 here; index p11 says वार्ड नं0 7 | road: serial last digit hand-corrected on scan
campier,204,1197,विशुनपुर तप्पा--रिगौली,road: serial last digit hand-corrected on scan | no row in comm table
campier,205,1198,विशुनपुर तप्पा--सुम्हाखोर,road: serial last digit hand-corrected on scan
campier,206,1199,सरपतहा,comm: serial printed out of order (206 after 207)
campier,207,1200,सेमरा गैर आबाद,road: serial last digit hand-corrected on scan
campier,208,1201,सरहरी,"road: serial last digit hand-corrected on scan | comm: row partly cut by scan fold: serial reads 201 (sequence expects 209), name best reading, values from partial glyphs"
campier,213,1206,साहबगंज,comm: ग्रामीण row with the अर्ध नगरीय rate set 50000/48000/43200 (clearly printed)
campier,219,1212,सनगद,basic: name looks like समगद/सनगद in scan; index p22 has सनगद | agri: dist_d 83 > dist_c 68 (confirmed 350dpi as printed; likely misprint of 63)
campier,220,0008,सुबाष नगर,basic: ward printed 7 here; index p11 says वार्ड नं0 11
campier,221,0009,शक्ति नगर,basic: ward printed 11 here; index p11 says वार्ड नं0 6
campier,224,0010,हनुमत नगर,basic: ward printed 6 here; index p11 says वार्ड नं0 2
campier,227,1217,हरपुर,agri: unusual: only nh_a printed; high b/c/d values (as printed)
